ISBN13,Date Read,Bookshelves,Exclusive Shelf,Read Count,My Rating,My Review,Owned Copies
9780552134620,2023/11/13,fiction fantasy comic read,read,1,5,"The first novel in Terry Pratchett's City/Night Watch series featuring the drunk and depressed Captain Vimes, the human who thinks he's a dwarf Carrot, the everyman Nobby and the boomer Sergeant Colon. They act like a tight knit four man improv group, bouncing off each other really well and provide a great foundation for the humor, action and hijinks in the novel.<br/><br/>After reading Thud! and enjoying that, I decided to start reading the entire Discworld City/Night Watch series from the start.<br/><br/>Sam Vimes suffers from a combination of alcoholism and depression leading to his skewed perspective of the world.<br/><br/><b>Lessee . . . he'd gone off after the funeral and got drunk. No, not drunk, another word, ended with ‘er'. Drunker, that was it. Because world all twisted up and wrong, like distorted glass, only came back into focus if you looked at it through bottom of bottle.</b><br/><br/>Carrot is a human who was adopted by dwarven parents and so he's essentially a dwarf in a human body.<br/><br/><b>""Oh, give up!"" he said. ""Are you going to come quietly?"" The mumbling went on. The air began to feel hot and dry. Vimes shrugged. ""That's it, then,"" he said, and turned away. ""Throw the book at him, Carrot."" ""Right, sir."" Vimes remembered too late.</b><br/><br/><b>Dwarfs have trouble with metaphors. They also have a very good aim. The Laws and Ordinances of Ankh and Morpork caught the [...] on the forehead. He blinked, staggered, and stepped backwards. It was the longest step he ever took. For one thing, it lasted the rest of his life.</b><br/><br/>Nobby is the everyman, he is very down to earth.<br/><br/><b>It always amazed Vimes how Nobby got along with practically everyone. It must, he'd decided, have something to do with the common denominator. In the entire world of mathematics there could be no denominator as common as Nobby.</b><br/><br/>Sergeant Colon is the boomer of the group.<br/><br/><b>Sergeant Colon owed thirty years of happy marriage to the fact that Mrs Colon worked all day and Sergeant Colon worked all night. They communicated by means of notes. He got her tea ready before he left at night, she left his breakfast nice and hot in the oven in the mornings. They had three grown-up children, all born, Vimes had assumed, as a result of extremely persuasive handwriting.</b><br/><br/>These are the men who've been tasked with keeping the city safe. Conveniently, Ankh-Morpork quickly finds itself under attack by a powerful force and Captain Vimes and his constables (with a LOT of help from the larger than life noblewoman Lady Sybil Ramkin and her stable of swamp dragons) are the only people standing in the way of the total destruction of the city.<br/><br/>Guards! Guards! is not my favorite of Terry Pratchett's work. It's one of his earlier novels in the Discworld universe so he's still figuring things out.<br/><br/>The parts where the POV shifts away from the Night Watch (and Sybil) are not as compelling and could have probably been edited away.<br/><br/>But, everything else is great. The jokes land. The characters are paper thin and yet somehow Terry manages to make them come to life anyway. Their chemistry is off the charts and it's a joy to read.<br/><br/>Of course, Carrot being a dwarf in a human body can be read as him being autistic (one of many examples of autistic representation in Terry Pratchett's work).<br/><br/>He takes things very literally. He's oblivious to social cues. It's pretty on the nose.<br/><br/>I appreciate this depiction because despite him being a caricature, every other character is too. He's never the butt of the joke, his actions might be what cause a comical situation to occur but we're not laughing at him. We're laughing at the situation that Carrot and the other constables find themselves in.<br/><br/>Carrot, unlike the rest of Night Watch, seems to be genuinely happy about being a constable (proven by the letters he regularly writes to his parents back home). He has a positive outlook on life and is happy to be where he is. Over time, his positive outlook rubs off on the other constables, gets them to get off their asses and get to work helping people.<br/><br/>Carrot is oblivious to the fact that when he first comes to Ankh-Morpork, he's essentially working as a bouncer for a whorehouse (he believes that the Lady of the house just has a bunch of unmarried daughters).<br/><br/>Sure, he's different but that's OK. This is one example of many in Terry Pratchett's work of characters who are really out there and different and people around them love them anyway.<br/><br/>The implication, whether that was Terry's intent or not, is that you can be different in your own way and you can be loved too.<br/><br/>The real world isn't as simple as a Terry Pratchett novel. But his work is a constant reminder that there's at least one person on the planet who understood a part of my struggle and accepts me (and people like me) for who I am.<br/><br/>If there's one person like Terry out there, there's got to be more. Even though Terry passed away in 2015, the positive influence of his work continues to spread and I suspect (and I hope) that many people will continue to enjoy his work for many generations to come.<br/><br/>His work deserves it.",1
9781250244048,2023/11/14,fiction fantasy read,read,1,4,"Feels like an Arthurian legend, a mix of fairy tales but grounded in a reality somewhat like our own with some fantastical twists layered into it.<br/><br/>Short and sweet, deserving of all the praise it has received.<br/><br/>Christ is implied to have existed in this universe so that's a little confusing. Where and when are we then? But it feels like an alternate fantastical reality.<br/><br/>Inverting tropes: instead of a prince saving a princess, the princess wants to kill the prince and save her sister.<br/><br/>It takes a while to get going by once Marra starts her quest, I was sucked in. It's a more of a preference for me, but as someone who doesn't move around a lot I always enjoy a story about someone on a journey.",1
9781507212868,2023/11/18,tabletop read,read,1,3,"A collection of small one shot tabletop RPGs. Their quality varies and not all of them will be interesting to the people you play with BUT there's some bangers in here.<br/><br/>I read through all of them and picked out a few that seemed interesting, presented them to my group and we chose to play Unkindness, a game about adolescent ravens causing havoc and experiencing emotions.<br/><br/>It was really funny and it pushed us into different headspaces. There was an interesting contrast between the lofty goals we set out to achieve (stealing some clothing from a baby) and the more grounded results we actually got (NOT stealing clothes from a baby, becoming depressed, dying / mourning over our dead friend).<br/><br/>That was 1 game out of 40, and I'm excited to try a few more of them out with the same group. Even just playing 1 game, I got my money's worth.<br/><br/>So even though I don't see myself playing most of the games in this collection (because they're meant for 1 or 2 players, they don't look exciting, the design is too complicated, etc.), that doesn't matter.",1
9781840221893,2023/11/23,fiction trash did-not-finish read,read,1,1,Yikes,1
9780156799805,2023/11/25,philosophy trash did-not-finish read,read,1,1,1. Conserve your semen.<br/>2. Achieve immortality.<br/>3. Rejoice.,1
9781408890042,2023/12/01,fiction read,read,1,5,"Madeline Miller, the first and the greatest of the authors writing Greek mythology fan fiction, like the hammer of Hephaestus, strikes again.<br/><br/>Circe rewrites the story of, well, Circe who you may have seen in Homer's Odyssey. It was fantastic and I'm excited to read her previous novel, the Song of Achilles.",1
9781982169664,2023/12/15,fiction read,read,1,4,I appreciate the depiction of the alienation Miranda feels towards others caused by her chronic pain which is invisible to everyone else but very real to her.<br/><br/>It rings true to me as someone who struggled with chronic pain for a long time.<br/><br/>I'm curious to read more of Mona Awad's work.,1
9780316334006,2023/12/27,fiction read,read,1,3,"The precursor to N. K. Jemisin's Broken Earth trilogy, this is another fantasy setting fully divorced from Tolkien. For that reason alone, I'm into it.<br/><br/>It features a protagonist who gets entangled with the enslaved gods who are used and abused by the people in power. Hijinks ensue.<br/><br/>||| The Hundred Thousand Kingdoms |||<br/>The first novel in this series didn't capture me as much as I would have hoped but I am planning to read the rest to see how the series evolves.<br/><br/>||| Other books |||<br/>to read eventually...",1
9781324001805,2024/01/27,fiction read,read,1,4,"I love Greek mythology which definitely elevated my appreciation of this text.<br/><br/>If you're not already a big fan of Greek mythology, you're unlikely to get much out of it though.<br/><br/>I read through it out loud for about half of it and then finished the rest silently because it was taking me too long.<br/><br/>I'm sure the author would recommend the audiobook because this is a story best told orally.",1
9781250781253,2024/02/11,fiction science-fantasy post-apocalyptic slay read,read,1,5,"Shadow & Claw is an omnibus containing the first half of Gene Wolfe's Book of the New Sun which is a far future sci-fi fantasy epic following the story of Severian the torturer, a self described insane person who has trouble differentiating between reality, his memories and his dreams.<br/><br/><b>""What will you be, Severian? A torturer? You may leave the guild, you know, if you prefer.""</b><br/><br/><b>I told him firmly -- and as though I were slightly shocked by the suggestion -- that I had never considered it. It was a lie. I had known, as all the apprentices knew, that one was not firmly and finally a member of the guild until one consented as an adult to the connection. Furthermore, though I loved the guild I hated it too -- not because of the pain it inflicted on clients who must sometimes have been innocent, and who must often have been punished beyond anything that could be justified by their offences; but because it seemed to me inefficient and ineffectual, serving a power that was not only ineffectual but remote. I do not know how better to express my feelings about it than by saying that I hated it for starving and humiliating me and loved it because it was my home, hated and loved it because it was the exemplar of old things, because it was weak, and because it seemed indestructible.</b><br/><br/>An older Severian, sitting on his throne, starts writing the story of his life and how he came into the position of power he's, presumably, currently in. The story begins as a coming of age story with Severian describing his youth as a journeyman in the Torturer's Guild. Eventually, he leaves the Tower he has called home for his entire life and embarks on an adventure becoming an executioner for hire where he roams around, kills people for the state, meets a diverse cast of characters and discovers the, absolutely wild, world he lives in.<br/><br/>Gene Wolfe is known for writing stories from the perspective of characters deeply embedded in the narrative. His Book of the New Sun is no exception. Severian doesn't ever do any exposition or go out his way to explain facets of his world that are obvious to him and obvious to the fictional audience he's writing the story for.<br/><br/>Also, Severian is biased, he disguises the truth, he's not always paying attention to what he should be paying attention to and he can't tell the difference between his memories and his dreams.<br/><br/>All of this puts you as the reader in a state of perpetual confusion and forces you to constantly interpret the events, and re-interpret past events, in the novel as you are exposed to more and more contextual information and details revealed by Severian. This framing for the story combined with the far future setting as well Severian's, let's just say unreliability as a narrator, makes for a compelling read.<br/><br/>The meta-ness of it all with Gene Wolfe writing a story about a torturer in a far future for us, the current day, reader, with this torturer writing about himself from his biased and insane perspective for his audience is very compelling.<br/><br/>I could spend hours discussing any randomly chosen paragraph from the first half of the Book of the New Sun. It's dense, multi-faceted and layered unlike anything I've ever read. It's begging to be read multiple times over which I'm already planning to do despite only being halfway through the series as I write this.<br/><br/>The first part of the The Book of the New Sun was published in 1980, way before the era of trigger warnings in novels. If you're sensitive to that, please inform yourself ahead of time before diving into this series because it's grim as hell and contains many events and themes that some people might find uncomfortable (and understandably so).<br/><br/>Barring that, I can recommend this series, or at least what I've read of it so far, to anyone interested in high concept yet grounded sci-fi/fantasy stories.",1
9781250827036,2024/02/19,fiction science-fantasy post-apocalyptic read,read,1,5,"A fantastic conclusion to the Book of the New Sun. Do not skip this one, it's cool, it's funny, it's wacky, it's begging to be read multiple times.<br/><br/>If you've got the right group, this would make for a great book club book.<br/><br/>Check out <a href=""https://strategineer.com/books/2024-02-11/"">my thoughts on the first two novels here</a>.",1
9780061671340,2024/02/29,fiction fantasy read,read,1,3,"An edgy retelling of Peter Pan by Brom, the illustrator who's work you've definitely seen before (Doom II, Diablo II).<br/><br/>Suffers from both ""white man syndrome"", racist caricatures and paper thin women, and ""first novel syndrome"", unpolished and rough main character.<br/><br/>The illustrations are great though and it had potential.<br/><br/>I've heard that his more recent work, Slewfoot, is much better and I'm planning to read it eventually.",1
9780547247885,2024/03/01,fiction read,read,1,3,"Everyone in a small and nameless country becomes immortal, hijinks ensue. death, with a small ""d"", shows up, does some stuff then falls in love with a bass player.<br/><br/>The End.<br/><br/>The weakest of Jose Saramago's work by far.",1
9781804290422,2024/03/02,non-fiction slay read,read,1,5,"A bleak but compelling investigation on a variety of world ending issues we're facing currently.<br/><br/>You have to be in the right mood for this text but if you are, you're likely to learn something.",1
9780156340403,2024/03/13,fiction science-fiction comic horror slavic read,read,1,4,Stanislaw Lem pops off once again. I'm blown away at how he can integrate all these disparate emotions and ideas into one novel.<br/><br/>He did a similar thing for me with Solaris.<br/><br/>This book is very scary for how funny the first part of it is. The horror caught me by surprise which elevated its effect on me.<br/><br/>I'm interested in reading more of his work!,1
9780063239920,2024/03/16,fiction romance slay read,read,1,5,"This was the first romance novel I've read. Sometimes you have to unleash your inner mom and read a book by a mom for moms.<br/><br/>I'm about as far from a mom as you can get but despite that, Cesca Major pulled me in with her writing in a way that I wasn't expecting.<br/><br/>The time loop conceit combined with the story being told interspersed with the love letters sent from the husband to his wife (the main character) over the course of their relationship as well as the text messages flooding the her phone was great.<br/><br/>Cesca Major is clearly a master at her craft and I might be willing to read more of her work and work like it.<br/><br/>If I would have one complaint, it would be that certain characters feel paper thin. I'm thinking specifically of the right wing anti work popular but waning author. It felt a little gauche, like a moustache twirling villain.",1
9781398834323,2024/03/25,mythography did-not-finish read,read,1,1,"I'm not sure who to blame for how boring most of this book is:<br/>- The British for their empire and the consequences of that on the Irish.<br/>- The Catholics for influencing the Irish and warping their existing folkloric beliefs.<br/>- Lady Wylde herself for presenting these stories in a very blunt and uninteresting way.<br/><br/>All of the above?<br/><br/>All I know is that I DNF this one at around the 70% mark, life's too short. I need to become more comfortable with dropping a book if it's not good enough and lowering my ""shitty book"" threshold.",1
9781473223592,2024/03/27,fiction fantasy read,read,1,5,"A sequel to both The Tombs of Atuan and The Farthest Shore.<br/><br/>Considering how uninteresting The Farthest Shore is, I'm confident saying that you can skip that book and go straight to Tehanu.<br/><br/>I've been reading the series alongside Ranged Touch Shelved by Genre podcast and it's been a lot of fun!<br/><br/>I have an insatiable desire to read, write, think and talk about the books I've read so a book club-like podcast is a perfect fit for me. Philosophers in Space is also great in that respect.",1
9781250186430,2024/03/29,fiction science-fiction space-opera read,read,1,4,"A Memory Called Empire has big ""Hugo award winner"" energy: an interesting premise, consistent and intriguing world building, a promising start and a propulsive ending.<br/><br/>I loved my time with it and very excited to dig into the next book in the series although I suspect that it won't be as good.<br/><br/><a href=""https://strategineer.com/books/2024-04-11"">I can confirm the second book was not as good. In fact, I think it's a trashfire.</a>",1
9781613743416,2024/04/03,fiction science-fiction slavic slay read,read,1,5,"I love the S.T.A.L.K.E.R. games! Especially the third one. It's a game I always come back to over the years.<br/><br/>Reading through the original inspiration for the games was a real pleasure.<br/><br/>Over the many years since the game's were abandoned, fans took up the mantle and continued developing the games, creating a new version of the engine, putting all of the series's maps together and making everything moddable.<br/><br/>The GAMMA mod pack for S.T.A.L.K.E.R. which I've played recently is fantastic and the best realization of the S.T.A.L.K.E.R. fantasy that the original games promised but couldn't ever truly deliver on.<br/><br/>Thoughts after reading the whole thing:<br/>- Fantastic!<br/>- The book, the movie and the video game series are all doing different things but the book is where it all began -- Capturing the imagination of many people and eventually leading to the movie and the games.<br/>- It's short but manages to present a large span of time from a few different perspectives: mainly Red's, who's compelled to keep returning to the Zone over and over again despite the gigantic risk involved.<br/><br/>I loved it, I'm very glad it caught me by surprise at the book store. I just turned around and it was right there in front of me. Like an artifact from the Zone, maybe it had a mind of its own.",1
9780547722047,2024/04/06,fiction fantasy read,read,1,4,"A collection of short stories and novellas set in the Earthsea setting that Ursula wrote to help her find out how to continue the story when prompted to do so by her publisher.<br/><br/>There's some great stories here but I prefer the Earthsea novels to this generally (don't get me started on The Farthest Shore).<br/><br/>I've read through the two first stories so far and I'm beginning to wonder why Ursula is so fascinated by mages retaining their semen. It's a little wacky.<br/><br/>Notes after reading the whole book:<br/>- Not necessary reading if you're pressed for time.<br/>- It's a collection of short stories set within the world of Earthsea, some are fun, others are interesting but none are essential to appreciating the series as a whole.<br/>- Tales of Earthsea is clearly Le Guin being told to write another novel in the Earthsea series but not knowing what to do exactly and so she writes some short stories instead until she figures out where the story is going.<br/><br/>So far, I think my recommendation for maximizing your enjoyment of the Earthsea series for people who haven't read it before would involve completely skipping the 3rd and 5th books in the series.<br/><br/>I'm hoping that the 6th and final book in the series provides a compelling ending to the series.",1
9781611807240,2024/04/09,philosophy slay read,read,1,5,The most well put together rendition of the Tao Te Ching I've read with commentary and thoughts throughout from my lord and savior Ursula K. Le Guin.<br/><br/>You can't go wrong with this one.,1
9780316229241,,currently-reading fiction science-fantasy,currently-reading,0,0,,1
9781529001648,2024/04/11,fiction science-fiction space-opera trash read,read,1,1,"In working through my thoughts after reading this trashfire of a novel, I wrote five first drafts of a review. They're incomplete but I'm posting them here mostly un-edited (just some typo fixes) for posterity. They're either too incomplete, too snarky, too snooty or too mean-spirited to post on Goodreads.<br/><br/>My ideal review would be very short, just focus on my complaints (the book was probably rushed to the printing press due to the unexpected acclaim received by the previous book and suffers from poor editing/polish especially in the middle of the text because of this) without giving any examples.<br/><br/>KISS<br/><br/>Cool but the way the aliens are dealt with is wack<br/>- nine hibiscus dunking her hands into the alien corpse<br/>- her asking if it's a mammal, bro what does it matter if it's breasts secrete milk<br/><br/>""Hello""<br/><br/>Putting her hands together, Sixty-Nine Apache Attack Helicopter spoke with a treble in her voice betraying her allegiance with the Three Dongers; a semi-secret branch of the military subservient not to the Empire but to the Ministry of War.<br/><br/>What could this mean? Does she know about my allegiance with Darhat Manjeenonopupu?<br/><br/>Oh. I wish Three Seagrass was here to help me understand what I should do? Oh but we fought a few hours ago for no reason, but I wish we hadn't, but we fought, but I wish we hadn't. I'm a barbarian, I will never be Texcatalllananlanztim. I'll always be an outsider.<br/><br/>Wahhhhhhhhh wahhhhhhh.<br/><br/>""Uhhh are you ok, Mahit?""<br/><br/>Oh no. I haven't said anything in five minutes, because I've been stuck here in an interminable internal monologue that nobody wants to read. God help me...<br/><br/>Heavy sigh.<br/><br/>This book is OK. I think with more time in the oven and some heavy editing it could have been fantastic.<br/><br/>As-is it was really challenging to get through. In particular, the way aliens are handled is heinous.<br/><br/>I almost threw the book across the room when Nine Hibiscus, a military leader in charge of thousands of soldiers, dunked her unprotected hands into the corpse of an unknown alien species.<br/><br/>Don't get me started on when the first question she asks to the medical examiner is the following: ""Are they mammals?""<br/><br/>Nine Hibiscus, please, these aliens seem to have access to technology that may greatly surpass your own. They annihilated hordes of your empire's military like they were ants.<br/><br/>I don't think it's relevant to ask if the alien being in front of you secretes milk out of its breasts.<br/><br/>I've been poisoned by reading Adrian Tchaikovsky's depiction of aliens in his Children of Time series and his The Final Architecture series.<br/><br/>It's done so well in these novels and comparing those depictions with what we get here makes A Desolation Called Peace look real bad.<br/><br/>I'm frustrated and I'm not sure reading more of this book will help with that.<br/><br/>Reading through more of this book, I don't think Arkady Martine knows what a mammal is or how arbitrary of a distinction it is in the context of her story.<br/><br/>Her characters definitely don't. I cannot believe that the mammal fixation is brought up a second time.<br/><br/>If they're mammals we'll be able to speak with them? Ehhhhhhhhhh<br/><br/>A rushed sequel for a book that greatly surpassed expectations and achieved massive critical success.<br/><br/>The constant inconsistencies, the atrocious way the aliens are handled and described is unbelievably bad, the characters's internal monologues going on and on about nothing relevant.<br/><br/>All of this is exhausting. I enjoyed the previous book in the series despite having a few gripes with it but this one is not a great follow up.<br/><br/>I think it succeeds in some ways. Now that the reader is more familiar with the universe, Martine feels comfortable writing the sequel from multiple POVs, in doing so gives herself the opportunity to give us a better sampling of the world.<br/><br/>Does she succeed fully with this? No. The POVs aren't different enough from one another.<br/><br/>But the book feels forced in a way I haven't seen in a novel in a long time. The author starts off with a message about the book being for/by outsiders. But it's not, it tries to be but it's super forced and is coming not from within the story but from without.<br/><br/>Is this a cynical attempt to capture a particular audience? Maybe? I think it's more likely that Martine doesn't understand that good sci fi comes from imagining worlds that are different from our own and seeing how those differences change things and what it might mean for us.<br/><br/>Instead Martine seems to believe that good sci fi is about creating an interesting world and then moving characters from point A to B while they constantly have temper tantrums, eternally question themselves and their skills and fend off assassination attempts.<br/><br/>Every sentence spoken by a character is followed by interminable internal monologuing. Clearly writing like this comes naturally to Martine and sometimes it works but it's too much here.<br/><br/>It's excruciating to read and completely understand someone DNFing this book midway through.<br/><br/>This novel needed more time in the oven and it would have been way better.<br/><br/>Author's note: this review is a tad satirical. Don't take me too seriously but please do think twice about reading this novel, even if you really enjoyed the previous one. You might be disappointed like I was.<br/><br/>Here's a few reasons why you might give A Desolation Called Peace by Arkady Martine a 5 star review.<br/>- It won the Hugo award for best novel, just like the previous book in the series. Other people seem to like it, I guess I should like it too?<br/>- Both books in the series combined come out to about 1 thousand pages. After spending that much time with a series, it must be good because otherwise look at all this time I've wasted (Sunk Cost Fallacy)<br/>- I really loved A Memory Called Empire, I guess I like the sequel too?<br/><br/>I respect your point of view even if you disagree with mine. But it's so confusing to me, seeing so many people give this novel a perfect score and gush about it, while completely neglecting the aspects of it that are objectively bad.<br/><br/>This novel feels extremely rushed, it likely was rushed out the door by the publisher so that they could most efficiently capitalize on the unexpected acclaim received by the first book. It won the Hugo Award for Best Novel after all.<br/><br/>NB: We do live under capitalism. It is what it is.<br/><br/>All the signs of a rushed release are there if you look closely.<br/>1. Awkward run-on sentences are everywhere and cause the reader psychic damage trying to get through them.<br/><br/>Read the following excerpt out loud to see what I mean:<br/><br/><b>The water she'd drunk made her able to talk [author's note: this sentence is atrocious]. Even sing one of the absurd pitched-consonant words that they'd picked up from the aliens in demonstration for the yaotlek, though Mahit was so much better at making those noises that Three Seagrass had begun to plan a scheme in which she taught her how to have some halfway-decent breath and pitch control, pass on the lessons she'd had as a crèche-kid in how to project from the diaphragm when orating.</b><br/><br/>Reading this novel closely, you can and will find many sentences just like this peppered all throughout the text and reading them will drive you insane.<br/><br/>I hate this kind of writing. I don't know where it comes from. It goes against everything I know about good writing. It drives me up the wall.<br/><br/>NB: If you're like me, I highly recommend you also stay away from Ann Leckie's The Raven Tower which suffers from the same kind of long winded writing.<br/>2. The novel has multiple POV characters and their narratorial voices are way too similar and this will encourage you to start drinking, heavily.<br/><br/>Each bit of dialogue, no matter which character's POV we're following, is interspersed with an ungodly amount of stream of consciousness blahblahblah text that is really annoying to read.<br/><br/>If one character was written like this, it's all good. This narration style would define the character and make them unique, and it wouldn't be so overbearing.<br/><br/>The problem is that every single POV character is written like this because I guess that's how Arkady Martine writes and her editor was not given the time and support they needed this time to take out the trash.<br/><br/>Let's look at some examples: <b>Mahit said, ""Well, that's unexpectedly pleasant, all considered,"" and didn't go on any further. She didn't want to--she couldn't tell Three Seagrass that she was here to spy on the war for Darj Tarats, in order to escape Aknel Amnardbat's surgeons. To do worse things for Darj Tarats, if there was an opportunity. She couldn't. So she got into the shuttle instead, settling amongst the supply crates and strapping herself into some freefall-control webbing. There were similar webbings on all of the walls, the floor, the ceiling. It was an efficie""t, well-designed ship. It must make a hundred of these short hops in a month-- ""Quite,"" said Three Seagrass, all edges, interest and wariness and a sort of invitation deferred: We can play, Mahit, even if we don't play just now, if playing's what you want.</b><br/><br/>Notice that Arkady Martine explicitly cuts off Mahit's stream of consciousness narration here.<br/><br/>This paragraph is actually cool because there's an intentionality to it. The reader is meant to understand that Mahit is someone who is often stuck in her own head. That's awesome characterization.<br/><br/>The issue is that this narrative voice bleeds into every other character's POV.<br/><br/>For example, in this excerpt, Nine Hibiscus has just been informed by a subordinate that the alien's planet has been found.<br/><br/><b>""If we can get there without them seeing us,"" Nine Hibiscus said. The scatterbombs would do exactly what Eighteen Chisel was imagining. They would, yes, blow anyone out of their sky. And then they'd poison that sky, and the planets below it. The scatterbombs were deathrain. A last resort. Almost never used where people lived-- because after them, people didn't live there anymore. She'd only used a scatterbomb barrage once, and that had been against another ship, safe in the blackness of space. The idea of using them on the aliens was-- She liked it too much, was what. Liked it too much, too fast. Such a simple solution. So much easier than the rest of the situation she'd been detailing for herself.</b><br/><br/>Huuuuuuuhhhh. Does this sound familiar? If you replace the names in these excerpts, you wouldn't be able to tell them apart.<br/><br/>Notice how frequently Arkady Martine uses the ""--"" (em dash) to cut off her character's neverending internal monologues.<br/><br/>You might be wondering, how did I find these examples? Did I carefully sift truth the entire book for the perfect example to present a skewed representation of the book to make my argument more convincing?<br/><br/>No, I opened my book at a random page and found relevant examples each time because the book is filled with them.<br/>3. Final thoughts because reading this book makes me not want to think anymore.<br/><br/>Reading through A Desolation Called Peace has driven me to the brink of insanity and so I find myself ready and able to talk shit about any part of it.<br/>- Arkady Martine's ignorance about biology and linguistics and her decision to hinge her entire novel on these topics that she clearly knows less than nothing about is infuriating.<br/>- Her fixation on the fact that these aliens are mammals (well sort of, wink wink) and how apparently that ISN'T a completely arbitrary distinction to make is wild. If these aliens secret milk out of their breasts, have vertebra and shit, it is not plot critical, please do not fixate on their mammalness.<br/>- Don't get me started on the title of the novel. Cynically, I understand the sequel of a popular book should probably use a similar naming scheme to the first novel to make it clear that it's a sequel and in doing so sell more copies. But, come on, A Desolation Called Peace, is real dumb.<br/><br/>I feel betrayed by the Goodreads and the science fiction community at large for promoting the apparent perfection of this novel.<br/><br/>Although, there are some heroes out there (you know who you are) who knew the truth and tried their best to communicate it, mostly falling on deaf ears.<br/><br/>I should have listened. Maybe then I wouldn't be headed straight for the mental asylum.<br/><br/>Author's note: this review is a little satirical, please be chill<br/><br/>NB: p. 404, O face due to great diplomacy by Mahit<br/><br/>I've written more than three thousand words between five different first drafts trying to explain exactly why reading A Desolation Called Peace made me so angry. Instead of fumbling with my words, I'll let Ursula K. Le Guin speak for me (quote taken from her essay The Stalin in the Soul).<br/><br/><b>Reading is not a passive reaction, but an action, involving the mind, the emotions, and the will. To accept trashy books because they are ""best-sellers"" is the same thing as accepting adulterated food, ill-made machines, corrupt government, and military and corporative tyranny, and praising them, and calling them the American Way of Life or the American Dream. It is a betrayal of reality. Every betrayal, every lie accepted, leads to the next betrayal and the next lie.</b><br/><br/>Suffice to say that I feel <b>betrayed</b>.<br/><br/>It's clear to me from reading this book closely, that it was rushed to the printing press in an attempt to capitalize on the unexpected (but mostly deserved) acclaim received by the previous book in the series, A Memory Called Empire. With a bit more time in the oven, the sequel could have been fantastic, and yet here we are.<br/><br/>Open the book on any page, put your finger anywhere to find:<br/>- Omnipresent awkward run-on sentences that are begging to be trimmed by a competent editor.<br/>- Multiple POV characters who all suffer from the same never ending stream of consciousness narrative voice that is a pain to read.<br/>- Some absolutely baffling ignorance about aliens, linguistics, the definition of the word ""spy"" and basic biology.<br/><br/>I've rated the book 1 star although it's probably deserving of more (maybe a 2 or a 3), but I need to fight the good fight and do my part to pull this book back into the void where it belongs.<br/><br/>If you enjoyed A Desolation Called Peace, great! Maybe you even rated it 5 stars? Fantastic. I'm truly glad you enjoyed it.<br/><br/>But are you sure that you're really being honest with yourself?<br/><br/>If you don't want to hear what I have to say, fine, but at least listen to Chad Le Guin. If we continue to accept slop like this, praise its greatness, and put it on a pedestal, publishers have no incentive to give authors and editors the time they need to do their best work.<br/><br/>Maybe I'm wrong? Maybe this is really one of the best sci-fi novels of our generation? Maybe the author and the editor and everyone involved got all the time they needed to make A Desolation Called Peace the best it could be.<br/><br/>Well then, if A Desolation Called Peace is the peak of what modern sci-fi can bring to the table, I don't want to read it anymore.",1
9780380633135,2024/04/14,fiction science-fiction dystopian slavic read,read,1,5,"The much more interesting but lesser known dystopian novel that inspired George Orwell's 1984.<br/><br/>Not as prophetic as Aldous Huxley's Brave New World but it's more consistently well written and has mostly aged better.<br/><br/>It's more open to interpretation than I was expecting.<br/><br/>The translation I'm reading by Mirra Ginsburg is based on an older version of the text (potentially censored in some way).<br/><br/>I'd love to read a more recent translation if only to see how they deal with the racist black caricature character and other stuff.<br/><br/>I'm about three quarters of the way through the text, so far so good.<br/><br/>I doubt it was the intention hehe but reading it as a specifically trans story is interesting. The main character D-503 lives in a dystopian society based on 1920s Soviet Russia. A society that is built upon conformity and unity of action, it expects people to act as identical cogs in the machine.<br/><br/>Why does a trans reading work IMO? Throughout the novel, our protagonist D-503 begins to diverge from this uniformity through some means outside of his control (he gets a soul) and also begins to experience a form of body dysmorphia (and also his hairy palms).<br/><br/>Great works of art can be re-interpreted and re-evaluated throughout time. Art does not exist in a vacuum, art exists and manifests itself within the experience of the person experiencing the art.<br/><br/>My recent foray into slav sci fi (Stanislaw Lem's Solaris and The Futurological Congress, Strugatsky Brothers's Roadside Picnic and Yevgeny Zamyatin's We) has been quite fruitful. I've vibed with these works in a bunch of different ways. They've tended to be shorter works that don't waste time and are more than just a sequence of events like a lot of modern sci fi seems to be these days.<br/><br/>Low key goated. It's a great book, highly recommend this and I REALLY want to read another translation of the text.",1
9780192806819,2024/04/15,reference read,read,1,5,I love food and I love reading. This book is an encyclopedia about food. I like it.,1
9780441478125,2024/04/17,fiction science-fiction read,read,1,5,"<b>The king was pregnant.</b><br/><br/>An anthropologist-like character lands on a planet with people who exhibit sexually differentiated physical characteristics, male or female depending on the circumstances, for a few days every month.<br/><br/>Genly Ai's task is to convince them to join the coalition of planets he comes from.<br/><br/>Le Guin uses this framework to explore the various ways in which this physical ambisexuality affects their society and, in doing so, explores how sex and gender affect our own.",1
